feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium.s__prausnitzii	Hormone	PGH	0.0245465949994955	0.116741190605257	54	54	0.836290253876381	0.946939415980332
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium.s__prausnitzii	Hormone	PL	-0.0262672242000369	0.116741190605257	54	54	0.825012752951627	0.946939415980332
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__	Hormone	PGH	-0.0501838463064279	0.255159220145944	54	54	0.846720598492887	0.946939415980332
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__	Hormone	PL	-0.0807374535037369	0.255159220145944	54	54	0.756044434634529	0.946939415980332
k__Bacteria.p__Firmicutes.c__Clostridia.__.__.__.__	Hormone	PGH	0.187928744570888	0.41293012261861	54	54	0.65104006872316	0.946939415980332
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Oscillospira.s__	Hormone	PGH	0.0485961775435414	0.365985356675761	54	54	0.894909777739654	0.946939415980332
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Oscillospira.s__	Hormone	PL	0.0834846032552059	0.365985356675761	54	54	0.820510642385933	0.946939415980332
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Pseudoramibacter_Eubacterium.s__	Hormone	PL	-0.063115271660943	0.425631583854695	54	54	0.884091989846139	0.946939415980332
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae.g__rc4.4.s__	Hormone	PGH	-0.0241457933314627	0.122031750072061	54	54	0.843937374080096	0.946939415980332
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae.g__rc4.4.s__	Hormone	PL	0.0187410293261239	0.122031750072061	54	54	0.87855090054165	0.946939415980332
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__.g__.s__	Hormone	PL	-0.131844047371021	0.473867713857234	54	48	0.784634725535235	0.946939415980332
k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Catenibacterium.s__	Hormone	PGH	-0.058129944819485	0.261456462395755	54	54	0.827054904807211	0.946939415980332
k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Catenibacterium.s__	Hormone	PL	0.0824660591773095	0.261456462395755	54	54	0.756795787520429	0.946939415980332
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus.s__	Hormone	PL	0.0691395608098501	0.240430682587259	54	51	0.77489210524428	0.946939415980332
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__uniformis	Hormone	PL	-0.0653347137112697	0.183489117064874	54	53	0.723317721441117	0.946939415980332
k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Mucispirillum.s__	Hormone	PGH	0.0429597522187315	0.204927447006698	54	52	0.836774028939496	0.946939415980332
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__	Hormone	PL	-0.11920504484102	0.356354977458793	54	46	0.742624721548286	0.946939415980332
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Brevibacteriaceae.g__Brevibacterium.s__casei	Hormone	PGH	-0.0848380847766306	0.255979579914228	54	44	0.744908330385822	0.946939415980332
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.__.__.__	Hormone	PL	-0.119423907862377	0.678444957573993	54	25	0.860999043983181	0.946939415980332
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.Mogibacteriaceae..g__.s__	Hormone	PGH	0.135383316690183	0.293657734466575	54	54	0.65139515989369	0.946939415980332
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Jeotgalicoccus.s__	Hormone	PL	-0.0506256325888204	0.335187688878455	54	20	0.880566877440782	0.946939415980332
k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__.s__	Hormone	PGH	0.12958348589825	0.430089781532687	54	41	0.767326636034714	0.946939415980332
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Dialister.s__	Hormone	PL	-0.149034633999649	0.529830485771994	54	44	0.782333153925214	0.946939415980332
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Streptomycetaceae.__.__	Hormone	PGH	-0.0973589822011939	0.250603160524532	54	7	0.69926420962602	0.946939415980332
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Adlercreutzia.s__	Hormone	PGH	-0.0861452739998614	0.267002279758872	54	54	0.751422259841947	0.946939415980332
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__.s__	Hormone	PL	0.11116543683382	0.366006681208178	54	20	0.762572987325364	0.946939415980332
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Acidaminococcus.s__	Hormone	PGH	-0.169952359923155	0.369988885342092	54	29	0.648018214900578	0.946939415980332
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Paenibacillaceae.__.__	Hormone	PL	-0.0916043364456426	0.224871722596058	54	11	0.685515909526856	0.946939415980332
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Megasphaera.s__	Hormone	PGH	0.0454771131819282	0.194510461607791	54	7	0.816112068573428	0.946939415980332
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Megasphaera.s__	Hormone	PL	-0.0296202083759327	0.194510461607791	54	7	0.87959077784791	0.946939415980332
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Gallibacterium.s__	Hormone	PL	0.193727102549138	0.467630764539669	54	13	0.684537109180106	0.946939415980332
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.__.__.__.__	Hormone	PL	-0.0334691325229186	0.163348135321894	54	7	0.840408960131439	0.946939415980332
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Megamonas.s__	Hormone	PL	0.117053809052197	0.285874280780687	54	8	0.687990106173474	0.946939415980332
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__.s__	Hormone	PGH	-0.0860941854080667	0.674621086242088	54	54	0.900145997095741	0.94697440156893
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Parabacteroides.s__gordonii	Hormone	PGH	-0.00654620953892858	0.0891782779223859	54	54	0.942453071304423	0.962266223167357
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Pseudoramibacter_Eubacterium.s__	Hormone	PGH	-0.0291176751355595	0.425631583854695	54	54	0.946362463337198	0.962266223167357
k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Allobaculum.s__	Hormone	PL	0.123626213927247	1.73116718716071	54	54	0.944013262824653	0.962266223167357
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__RF32.f__.g__.s__	Hormone	PL	0.00925594846014772	0.13220383822825	54	54	0.944457357444069	0.962266223167357
k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__.s__	Hormone	PL	0.0280317468207014	0.430089781532687	54	41	0.94889415925763	0.962266223167357
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__	Hormone	PGH	0.0266291393514501	0.329544022426066	54	22	0.935925374305912	0.962266223167357
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.__.__	Hormone	PL	0.0189380977968118	0.307418773138131	54	9	0.951691869066617	0.962266223167357
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.__.__	Hormone	PGH	0.00643802782988695	0.296710014918468	54	19	0.982974830298162	0.988405630465555
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Streptomycetaceae.g__Streptomyces.s__	Hormone	PL	-0.000121003006710293	0.412144294594504	54	39	0.999769615157172	0.999769615157172
